sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,date,item_weight_grams
z8e5a9e340165151686faz,noon,grocery,sauces,"red roaster hot sauce, 88ml | spicy chili sauce for cooking & condiments | pack of 1",177.0,louisiana,88,1.0,2026-06-25,88.0
z22557a963c081c148705z,noon,grocery,sauces,rana hot sauce  pack of 5 bottles  value pack for spicy food lovers  imported product,425.0,rana,320,1.0,2026-06-25,480.82792874896444
n53320333a,noon,grocery,sauces,taco topping sauce chili pepper 230grams single,129.5,poco loco,230,1.0,2026-06-25,230.0
z6c71181bad3546dae900z,noon,grocery,sauces,sriracha hot chili sauce extra hot 740ml  thai spicy sauce with rich chili flavor,350.0,mr.hung,740,1.0,2026-06-25,740.0
z352e5d10c38ba14147b5z,noon,grocery,sauces,"easy dip green sriracha sauce - hot green chili all purpose dipping sauce, 340g",79.9,easy dip,340,1.0,2026-06-25,340.0
z552931b34b2d39ddefefz,noon,grocery,sauces,"al-tayyibat rose water 250ml | natural floral essence for cooking, baking & skincare",39.99,altayebat,250,1.0,2026-06-25,250.0
z397f3d96e61fb86dcb1dz,noon,grocery,sauces,sweet chilli sauce 700 ml,232.0,floating swan,700,1.0,2026-06-25,700.0
n45218573a,noon,grocery,sauces,honey mustard 210grams,188.95,temeraire,210,1.0,2026-06-25,210.0
z2cee97a9ee977b910fb8z,noon,grocery,sauces,saegh mexican sauce 280 gm,57.0,saegh,260,1.0,2026-06-25,260.0
z7c6c6aae6ca12ebd7880z,noon,grocery,sauces,harissa cooking paste 190grams (pack of 2),45.0,wadi food,320,1.0,2026-06-25,480.82792874896444
n47961262a,noon,grocery,sauces,honey mustard 440grams,83.0,lavida,440,1.0,2026-06-25,440.0
z476fdca7f67b9e9d51eez,noon,grocery,sauces,"sriracha, gruffalo, sweet chili - 260-250-260 gm",235.44,miam,200,1.0,2026-06-25,200.0
zf8fc2a3c546abcf3571fz,noon,grocery,sauces,rizi world sweet chili sauce 700 ml,179.0,rizi,700,1.0,2026-06-25,700.0
zc8a0680b8b0e3ffedea7z,noon,grocery,sauces,rana jalapeno hot sauce  authentic spicy taste,170.0,rana,320,1.0,2026-06-25,480.82792874896444
zef94f0940bea17f3c37cz,noon,grocery,sauces,super hot sauce - 1 kg,955.0,naturesta,1000,1.0,2026-06-25,1000.0
n38793022a,noon,grocery,sauces,mushrom pizza sauce 360grams,116.0,puidor,360,1.0,2026-06-25,360.0
n43894908a,noon,grocery,sauces,cherry tomato with artichokes bruschetta sauce 200grams,339.25,agromonte,200,1.0,2026-06-25,200.0
z68c31eb3370229416ae2z,noon,grocery,sauces,sesame seeds tahina cream - 1 kg,255.0,al sharq,1000,1.0,2026-06-25,1000.0
n43894910a,noon,grocery,sauces,artichokes bruschetta sauce 200grams,339.25,agromonte,200,1.0,2026-06-25,200.0
n38793021a,noon,grocery,sauces,arrabbiata pasta sauce 360grams,116.0,puidor,360,1.0,2026-06-25,360.0
zfd84bcb3b7578847c256z,noon,grocery,sauces,a bottle of ketchup and mayonnaise,50.0,generic,200,1.0,2026-06-25,200.0
z1900729ec7e4f5c91f01z,noon,grocery,sauces,natural tahini - 1000 gm - no additives or preservatives,260.0,alloloa,1000,1.0,2026-06-25,1000.0
z15d880d3a7b515e091fdz,noon,grocery,sauces,ragu simply chunky garden vegetables sauce with olive oil without sugar 680g,345.0,ragu,680,1.0,2026-06-25,680.0
z83f4a85ca7012c1d92e4z,noon,grocery,sauces,heinz original bbq sauce,239.9,heinz,570,1.0,2026-06-25,570.0
z867888c00ef221597981z,noon,grocery,sauces,mj's italian pizza sauce 410g,199.0,mj's,410,1.0,2026-06-25,410.0
z90e4bb284fc579c26b6dz,noon,grocery,sauces,mr hung sriracha hot chili sauce,359.9,mr.hung,320,1.0,2026-06-25,480.82792874896444
z21e9f3dbd0c91188b4f1z,noon,grocery,sauces,hp sauce 255ml,350.0,hp,255,1.0,2026-06-25,255.0
zad84799122f5d782877dz,noon,grocery,sauces,ragu chunky six cheese sauce 680g,355.0,ragu,680,1.0,2026-06-25,680.0
z9d3dbaa96ce0b48a39bbz,noon,grocery,sauces,"cheddar daddy , smokey jockey burger & the great garlic butter 252 gm (burger boss bundle)",252.0,miam,730,1.0,2026-06-25,730.0
z5e29fa541c16799ca8d3z,noon,grocery,sauces,harvest sauce 30g sachet - carton of 24 pieces,210.0,harvest,24,1.0,2026-06-25,24.0
z5676b5b421b4a1d2a377z,noon,grocery,sauces,"tabasco brand original red pepper hot sauce, medium heat, glass bottle, classic & versatile flavor, three simple ingredients, great for dips, tacos, eggs, pizza, oysters & more, 2 fl oz (pack of 1)",400.0,tabasco,2,1.0,2026-06-25,2.0
ze0050a6eec41c38dc53bz,noon,grocery,sauces,"hot bustard, great garlic, kissed - 250-270-270 gm",245.16,miam,790,1.0,2026-06-25,790.0
zbfbc72ea750963dd8d0cz,noon,grocery,sauces,harvest tomato paste  800g,199.99,harvest,800,1.0,2026-06-25,800.0
z406744bdde6035c94384z,noon,grocery,sauces,heinz spicy ketchup  squeeze pack 285g,170.0,heinz,285,1.0,2026-06-25,285.0
z1f224edf855998664574z,noon,grocery,sauces,kraft spreadable cheddar cheese 230g,450.0,kraft,230,1.0,2026-06-25,230.0
z9d1c2eb95a5627f10c8fz,noon,grocery,sauces,harvest tomato paste  320g,199.0,harvest,320,1.0,2026-06-25,320.0
z6ca21cb1c0df00f39d2ez,noon,beverages,soft drinks,alrabei pineapple juice – 185ml – pack of 3 | refreshing tropical drink made from real pineapple | rich in vitamin c & no added preservatives,239.0,al rabie,555,1.0,2026-06-25,555.0
z51800d4bcc900eb182dfz,noon,beverages,soft drinks,"alrabie mango juice, 125 ml – pack of 6 | refreshing tropical mango fruit juice drink | sweet & smooth flavor",299.95,al rabie,750,1.0,2026-06-25,750.0
n28991813a,noon,beverages,soft drinks,soft drink cans 240ml,25.25,pepsi,240,1.0,2026-06-25,240.0
n51736580a,noon,beverages,soft drinks,energy drink 250ml pack of 4,183.0,power horse,1000,1.0,2026-06-25,1000.0
zdc3a418c97efb226e70fz,noon,beverages,soft drinks,forever citron vert lime sleek drink 330 ml,185.0,perrier,330,1.0,2026-06-25,330.0
zfd97d86db2727054994fz,noon,beverages,soft drinks,"mogu mogu peach flavoured drink with nata de coco, 320ml – pack of 3 | refreshing tropical beverage with chewy coconut jelly",194.97,mogu mogu,960,1.0,2026-06-25,960.0
z742d776e20f7d83f7ad8z,noon,beverages,soft drinks,soft drink with white grape flavor 250 ml,44.0,rauch,250,1.0,2026-06-25,250.0
zdf83d74c2e0b08872584z,noon,beverages,soft drinks,vimto,209.9,vimto,320,1.0,2026-06-25,480.82792874896444
z2db7d2a48db9b7bcd86cz,noon,beverages,soft drinks,kdd orange & grape mixed fruit juice – 125ml (pack of 6) – refreshing natural fruit blend with no added preservatives,299.94,kdd,750,1.0,2026-06-25,750.0
z8f82ce133aa8f0e9a84fz,noon,beverages,soft drinks,"flash carbonated soft drink 250ml – chamomile, lemon, cherry & mint | refreshing sparkling beverage",139.52,flash,250,1.0,2026-06-25,250.0
ze3ec7feb3bf9343ad207z,noon,beverages,soft drinks,mogu mogu strawberry flavoured drink – 320ml pack of 3 | refreshing fruity beverage with chewy nata de coco bits,239.97,mogu mogu,960,1.0,2026-06-25,960.0
z0ae1d1645f2fce1f1000z,noon,beverages,soft drinks,naturally sweetened lemon lime with monk fruit - 5 bottles + 1 free,140.0,lakanto,320,1.0,2026-06-25,480.82792874896444
ze63e0450b70ff94e1301z,noon,beverages,soft drinks,"alrabie mango juice, 185ml (pack of 3) – refreshing tropical drink with rich mango flavor",237.0,alrabie,555,1.0,2026-06-25,555.0
z5f151917ec29ee00bd52z,noon,beverages,soft drinks,kdd orange juice – pack of 1 | refreshing orange drink with natural citrus taste | ready to drink,130.0,kdd,320,1.0,2026-06-25,480.82792874896444
z7e3d3c9b41307d8da78az,noon,beverages,soft drinks,7up 150ml (small size) saudi version,58.0,7 up,150,1.0,2026-06-25,150.0
z667d3a2556622264d473z,noon,beverages,soft drinks,alrabie mixed berry juice – pack of 6 | refreshing fruit juice drink with rich berry flavor | ready to drink,299.0,al rabie,6,1.0,2026-06-25,6.0
zd287102c5033e4a3cb1az,noon,beverages,soft drinks,forever citron lemon flavored sparkling water 330ml,175.0,maison perrier,330,1.0,2026-06-25,330.0
za2b3091d003acb022280z,noon,beverages,soft drinks,beyti family bundle - set of 4 mixed juice flavors - premium quality,221.0,beyti,320,1.0,2026-06-25,480.82792874896444
z24e01de29d1f54e76d9dz,noon,beverages,soft drinks,"flash carbonated soft drink 250ml – chamomile, lemon, ginger & mint | refreshing sparkling beverage",139.52,flash,250,1.0,2026-06-25,250.0
z087efa9915ffc74b48efz,noon,beverages,soft drinks,naturally sweetened lemon lime with monk fruit - 3 bottles,75.0,lakanto,320,1.0,2026-06-25,480.82792874896444
z5bd6d01059a36e340614z,noon,beverages,soft drinks,"mogu mogu watermelon flavoured drink with nata de coco, 320ml – pack of 3 | refreshing tropical juice beverage with chewy coconut bits",194.97,mogu mogu,960,1.0,2026-06-25,960.0
za3d4381cf5dbe6eb2848z,noon,beverages,soft drinks,pomegranate malt non alcoholic drink 250grams (pack of 3),45.0,snaps,320,1.0,2026-06-25,480.82792874896444
z2826a283b6a178ba309bz,noon,beverages,soft drinks,"rita sparkling berry drink | refreshing carbonated berry beverage | fruity & fizzy taste | perfect for parties, meals & refreshment pack of 2",210.0,rita,320,1.0,2026-06-25,480.82792874896444
z59f86964b06db97e9ea1z,noon,beverages,soft drinks,dr pepper soda 330 ml,95.0,dr pepper,330,1.0,2026-06-25,330.0
n52422173a,noon,beverages,soft drinks,berry mix 275ml,57.25,freez,275,1.0,2026-06-25,275.0
zbc278c8eb25d1d70f2b7z,noon,beverages,soft drinks,"masala flavored karak iced tea – refreshing spiced milk tea drink | authentic indian chai taste | 250ml cans, pack of 3",269.97,karak tea,750,1.0,2026-06-25,750.0
z8a1b0a875277070421a2z,noon,beverages,soft drinks,schweppes sparkling pomegranate flavoured drink - 1l per bottle - pack of 6 bottles,400.0,schweppes,6,1.0,2026-06-25,6.0
z1ed223e5d51e49e2c57fz,noon,beverages,soft drinks,"kinza citrus soft drink, 300 ml – pack of 3 | refreshing carbonated citrus beverage | crisp lemon & lime flavor",239.97,kinza,900,1.0,2026-06-25,900.0
z0d4cc3ef7fcce4a732f8z,noon,beverages,soft drinks,"pepsi 150ml (small size), saudi version",58.0,pepsi,150,1.0,2026-06-25,150.0
z4eac8f5d2572ec01f166z,noon,beverages,soft drinks,red bull power drink 250 ml*4 pack,305.0,red bull,1000,1.0,2026-06-25,1000.0
z9a4a4d0088c3e44d1b4cz,noon,beverages,soft drinks,kdd fruit juice – mango & grape blend | refreshing mixed fruit juice drink | naturally sweet & delicious taste1 pack,114.0,unknown,320,1.0,2026-06-25,480.82792874896444
z1c64475dc496ffc5b4f6z,noon,beverages,soft drinks,vimto fruit flavored drink – 250ml (pack of 2) – original refreshing fruit blend – ready to drink – pocket size,159.98,vimto,500,1.0,2026-06-25,500.0
zd87aa6b6e942031ecf8bz,noon,beverages,soft drinks,pepsi saudi – original cola soft drink in can – refreshing carbonated beverage pack of 2,270.0,pepsi,2,1.0,2026-06-25,2.0
z5ee8236a0cd63b08dca0z,noon,beverages,soft drinks,soft drink can cherry 330 ml,180.0,dr pepper,330,1.0,2026-06-25,330.0
zbf3909aad4fab5d3aa02z,noon,beverages,soft drinks,"al rabie orange juice – refreshing orange drink – 125ml, pack of 3",156.0,al rabie,375,1.0,2026-06-25,375.0
z1703eae26dddaadd78aaz,noon,beverages,soft drinks,"elsaudia chocolate milk drink, 200ml pack of 3 – rich & creamy chocolate flavoured milk – nutritious ready-to-drink beverage for kids & adults",216.0,saudia,600,1.0,2026-06-25,600.0
z4e79e19681a0174dbc9fz,noon,beverages,soft drinks,"kinza cola soft drink, 300 ml – pack of 3 | classic carbonated cola beverage | refreshing & fizzy taste",299.97,kinza,900,1.0,2026-06-25,900.0
z12a891449755e0f25bd1z,noon,beverages,soft drinks,orange-flavored soft drink 355ml,19.0,mirinda,320,1.0,2026-06-25,480.82792874896444
z65ab63311436622cd5f4z,noon,beverages,soft drinks,cola-flavored soft drink 355ml,19.0,pepsi,320,1.0,2026-06-25,480.82792874896444
zcd5fb58ed82cc1711095z,noon,beverages,soft drinks,lemon-flavored soft drink 355ml,19.0,7up,320,1.0,2026-06-25,480.82792874896444
zf69b4272c4324a843430z,noon,beverages,soft drinks,karak ice tea with cardamom flavour – pack of 3 cans | refreshing ready-to-drink iced tea with rich karak aroma & cardamom spice,284.97,karak tea,320,1.0,2026-06-25,480.82792874896444
zbc06f0ec9a5e5e1fb8dcz,noon,beverages,soft drinks,soft drink with peach flavor 250 ml,44.0,rauch,250,1.0,2026-06-25,250.0
z4939bd669a65ad44067cz,noon,beverages,soft drinks,soft drink with red grape flavor 250 ml,44.0,rauch,250,1.0,2026-06-25,250.0
n43539734a,noon,beverages,soft drinks,lemon flavored ice tea can 330ml,90.0,lipton,330,1.0,2026-06-25,330.0
zbafdf960735fd7aaf78dz,noon,beverages,soft drinks,sun top apple pack of 6 250ml,164.0,suntop,1,1.0,2026-06-25,1.5
z0437f935dfe4f2b8cbb3z,noon,beverages,soft drinks,soft drink grape flavor 1.25 liters,37.0,double dare,1,1.0,2026-06-25,1.25
z5480f05e3ad5fefa9436z,noon,beverages,soft drinks,vitamin sparkling drink 100% natural flavors - pina colada,14.0,v7,300,1.0,2026-06-25,300.0
za5cd04ce73a243125c4fz,noon,beverages,soft drinks,authentic zamzam water 5l bottle certified by the custodian of the two holy mosques project,870.0,zamzam,5000,1.0,2026-06-25,5000.0
z956cc311c04270d55edez,noon,beverages,soft drinks,vitamin sparkling drink 100% natural flavors - pomegranate,14.0,v7,300,1.0,2026-06-25,300.0
z90ac5a68fb098b80318cz,noon,beverages,soft drinks,vitamin sparkling drink 100% natural flavors - blueberry,14.0,v7,300,1.0,2026-06-25,300.0
zca8f8f1cdd63b62fa48bz,noon,beverages,soft drinks,sun sip popping boba tea – mixed berries flavor – refreshing juice-filled boba pearls – 325ml (pack of 2),189.99,generic,650,1.0,2026-06-25,650.0
zb23fd511bdbbf1111df7z,noon,beverages,soft drinks,sun sip fruit popping boba tea (strawberry flavor) – with real popping boba pearls – value pack of 2 (325ml per can),189.98,generic,650,1.0,2026-06-25,650.0
zfbed6f3dd75fec394789z,noon,beverages,soft drinks,7 up 150ml 2,360.0,7 up,300,1.0,2026-06-25,300.0
zd207cab3e60d953c94b1z,noon,beverages,soft drinks,oronamin c japanese carbonated drink 120ml,91.0,oronamin c,120,1.0,2026-06-25,120.0
z59345fb64bdd875d0c83z,noon,beverages,soft drinks,dr pepper original sparkling soft drink 330l x2,360.0,dr pepper,300,1.0,2026-06-25,300.0
n28991823a,noon,beverages,soft drinks,soft drink 400ml,16.0,7up,390,1.0,2026-06-25,390.0
z490daf6b688d8e704b95z,noon,beverages,soft drinks,soft drink extra fizz 2.43 liters,32.0,pepsi,2,1.0,2026-06-25,2.43
zc2156dcbac991998f999z,noon,beverages,soft drinks,soft drink bottle 1.47 liters,44.0,7up,1,1.0,2026-06-25,1.47
n28991824a,noon,beverages,soft drinks,lemon soda cans 240ml,17.0,7up,240,1.0,2026-06-25,240.0
n29340589a,noon,beverages,soft drinks,soft drink - 250ml,12.0,7up,250,1.0,2026-06-25,250.0
n28991815a,noon,beverages,soft drinks,miranda orange 2.43liters,50.0,mirinda,2,1.0,2026-06-25,2.43
n29340601a,noon,beverages,soft drinks,mirinda orange 250ml,12.0,mirinda,250,1.0,2026-06-25,250.0
n29595586a,noon,beverages,soft drinks,miranda green apple 2.43liters,45.0,mirinda,2,1.0,2026-06-25,2.43
z5ca35a62cb9912b915ecz,noon,beverages,soft drinks,"Sun-Cola non-carbonated drink with classic cola flavour, can of 6 x 125 ml",234.0,Sun Cola,750,1.0,2026-06-25,750.0
z131242f494c492ebeb65z,noon,beverages,soft drinks,Rita Sparkling Drink Mixed Fruit Flavor - Pack of 2 (240 ml each) | Natural freshness and rich taste,158.0,Rita,480,1.0,2026-06-25,480.0
n29340596a,noon,beverages,soft drinks,soft drink 250ml,12.0,pepsi,250,1.0,2026-06-25,250.0
z1c22b28299f41a4a3fa4z,noon,beverages,soft drinks,soft drink 2.43 liters,65.25,pepsi,2,1.0,2026-06-25,2.43
n28991787a,noon,beverages,soft drinks,soft drinks can orange 240ml,17.0,mirinda,240,1.0,2026-06-25,240.0
n28991816a,noon,beverages,soft drinks,soft drink 2.43liters,50.0,7up,2,1.0,2026-06-25,2.43
zc1610a58cfe47a4cce8az,noon,beverages,soft drinks,diet soft drink pet bottle 1.47l,44.0,pepsi,1,1.0,2026-06-25,1.5
n28991845a,noon,beverages,soft drinks,soft drink 400ml,25.25,pepsi,390,1.0,2026-06-25,390.0
zc3ab4c0d63712c9c5669z,noon,beverages,soft drinks,soft drink bottle 1.47l,57.25,pepsi,1,1.0,2026-06-25,1.47
zd139b406b8950500e4c3z,noon,beverages,soft drinks,orange 1.47 liters,44.0,mirinda,1,1.0,2026-06-25,1.47
z9466b093770e21ccac7dz,noon,beverages,soft drinks,green apple 1.47 liters,44.0,mirinda,1,1.0,2026-06-25,1.5
